4715, -0.82, 1.50, 0.62, 136.89, -4.70, -120.49, 11.40, 49.51, -12.90, 7
4725, -1.19, 0.32, 0.26, 213.23, -59.70, -33.84, 10.95, 48.91, -13.50, 7
4735, -1.87, -0.79, 0.52, 122.68, -74.57, -69.27, 10.50, 51.91, -12.30, 7
4745, -2.00, -0.19, -0.36, 121.83, -61.16, -111.52, 11.40, 48.91, -13.50, 7
4755, -2.00, -0.42, 0.36, 51.40, -35.98, -111.34, 11.70, 49.21, -13.20, 7
4765, -1.90, -0.26, -0.01, 57.74, -27.56, -106.16, 10.35, 48.16, -12.45, 7
4776, -1.65, -0.69, 0.06, 23.78, -27.44, -108.90, 10.80, 50.86, -11.70, 7
4808, -1.30, -1.13, 0.10, 4.63, -27.99, -111.34, 12.30, 50.41, -13.05, 7
4818, -0.89, -1.16, 0.12, -25.91, -23.72, -110.55, 13.80, 48.91, -11.85, 7
4828, -0.42, -1.08, 0.22, -52.01, -13.84, -104.88, 12.90, 50.86, -12.75, 7
4838, -0.15, -0.97, 0.29, -61.10, -8.48, -93.17, 12.60, 49.81, -13.35, 7
4849, -0.20, -0.83, 0.31, -62.32, -8.78, -76.65, 12.15, 49.96, -11.55, 7
4859, -0.56, -0.65, 0.28, -55.43, -12.44, -58.17, 11.55, 51.16, -10.95, 7
4869, -1.03, -0.40, 0.30, -43.35, -12.87, -43.23, 12.30, 49.36, -12.30, 7
4879, -1.43, -0.27, 0.30, -27.50, -8.11, -32.68, 11.55, 50.11, -12.00, 7
4889, -1.63, -0.30, 0.38, -8.11, -1.52, -27.20, 12.60, 50.41, -12.30, 7
4899, -1.50, -0.32, 0.33, 4.94, 3.41, -26.71, 12.15, 49.21, -11.55, 7
4909, -1.22, -0.44, 0.26, 3.35, 6.16, -30.12, 11.55, 49.36, -11.70, 7
4919, -0.95, -0.52, 0.26, 1.83, 9.27, -32.74, 13.20, 48.91, -11.85, 7
4929, -0.76, -0.51, 0.19, -1.16, 12.68, -30.06, 13.65, 46.51, -12.00, 7
4939, -0.69, -0.51, 0.13, -6.22, 14.57, -22.62, 13.80, 49.21, -11.55, 7
4971, -0.78, -0.46, 0.09, -11.04, 11.89, -15.18, 15.90, 48.31, -10.95, 7
4981, -0.91, -0.39, 0.01, -17.01, 9.63, -12.56, 13.80, 46.36, -11.10, 7
4991, -0.97, -0.34, 0.01, -22.07, 8.66, -13.78, 13.65, 46.21, -13.35, 7
5001, -0.94, -0.25, 0.03, -20.85, 7.99, -17.68, 13.80, 47.41, -12.15, 7
5011, -0.88, -0.19, 0.07, -16.52, 6.95, -20.49, 13.65, 45.76, -12.30, 7
5021, -0.83, -0.13, 0.10, -9.33, 5.85, -21.71, 15.00, 44.26, -13.20, 7
5031, -0.85, -0.09, 0.13, -1.28, 4.33, -22.50, 14.55, 44.26, -13.20, 7
5041, -0.88, -0.04, 0.11, 4.94, 2.93, -24.88, 15.90, 44.41, -12.30, 7
5051, -0.92, -0.03, 0.11, 9.82, 1.40, -29.76, 13.80, 46.06, -12.90, 7
5061, -0.97, 0.00, 0.09, 11.22, -0.12, -36.71, 15.45, 42.61, -13.05, 7
5071, -0.99, 0.01, 0.09, 8.11, -0.91, -45.79, 14.55, 44.26, -13.20, 7
5081, -0.97, -0.02, 0.10, 2.13, -2.56, -55.79, 15.00, 41.26, -15.60, 7
5091, -0.95, 0.00, 0.13, -4.94, -5.30, -66.59, 14.25, 40.66, -14.25, 7
5101, -0.92, -0.01, 0.11, -13.41, -6.71, -77.26, 15.30, 39.91, -12.90, 7
5133, -0.85, -0.02, 0.10, -19.70, -7.50, -87.13, 15.30, 37.36, -12.45, 7
5143, -0.83, -0.03, 0.08, -23.72, -9.45, -95.85, 14.25, 37.06, -11.10, 7
5153, -0.84, 0.04, 0.09, -26.22, -11.71, -104.76, 15.00, 38.86, -11.10, 7
5163, -0.85, -0.02, 0.06, -26.83, -13.11, -113.54, 13.50, 37.66, -11.85, 7
5173, -0.85, -0.08, 0.09, -19.88, -14.88, -122.26, 13.35, 38.26, -11.25, 7
5183, -0.91, -0.02, 0.10, -15.61, -18.78, -131.40, 15.00, 39.91, -11.85, 7
5194, -1.09, -0.05, -0.02, -20.30, -18.60, -142.07, 15.15, 38.26, -11.25, 7
5204, -1.08, -0.23, 0.01, -22.32, -16.28, -154.76, 15.60, 41.71, -12.15, 7
5214, -1.02, -0.27, 0.03, -17.74, -18.35, -166.40, 15.60, 43.06, -10.80, 7
5224, -1.04, -0.32, 0.04, -24.09, -22.32, -175.49, 14.10, 42.91, -10.95, 7
5234, -1.10, -0.31, 0.04, -32.80, -22.44, -183.90, 15.30, 44.56, -11.55, 7
5244, -1.14, -0.34, -0.03, -36.83, -20.67, -193.29, 17.55, 45.46, -10.65, 7
5254, -1.15, -0.36, -0.05, -36.22, -20.67, -201.95, 18.30, 45.76, -10.65, 7
5265, -1.14, -0.42, -0.05, -37.44, -21.59, -209.57, 18.45, 46.66, -11.55, 7
5297, -1.13, -0.46, -0.11, -39.70, -22.38, -216.04, 21.61, 49.36, -11.25, 7
5307, -1.19, -0.48, -0.16, -44.82, -23.84, -220.98, 21.31, 49.51, -11.55, 7
5317, -1.44, -0.34, -0.17, -53.48, -25.06, -225.30, 21.76, 51.31, -11.55, 7
5327, -1.81, -0.30, -0.15, -58.60, -22.68, -228.78, 19.35, 51.91, -12.00, 7
5338, -2.00, -0.56, 0.01, -42.32, -20.00, -226.52, 21.61, 52.96, -10.20, 7
5348, -2.00, -0.70, 0.21, -13.90, -19.21, -220.24, 21.01, 53.11, -11.10, 7
5358, -1.84, -0.88, 0.27, 2.87, -14.94, -212.26, 21.01, 56.11, -12.90, 7
5368, -1.21, -1.04, 0.43, 11.10, -9.21, -197.26, 20.11, 57.01, -11.70, 7
5378, -0.65, -1.12, 0.55, 20.49, 2.20, -173.11, 20.11, 57.01, -12.30, 7
5388, -0.08, -1.03, 0.65, 26.04, 19.02, -143.54, 19.80, 58.06, -14.40, 7
5398, 0.30, -1.05, 0.73, 26.59, 29.82, -111.95, 18.90, 58.21, -11.85, 7
5408, 0.65, -1.20, 0.85, 30.18, 48.54, -70.30, 19.65, 58.51, -11.85, 7
5418, 0.71, -1.30, 0.90, 39.70, 72.87, -19.27, 17.25, 59.11, -12.75, 7
5428, 0.63, -1.15, 0.89, 47.07, 89.09, 26.89, 16.65, 60.32, -10.80, 7
5461, 0.31, -0.91, 0.41, 10.37, 89.76, 73.11, 16.95, 59.41, -10.20, 7
5471, 0.02, -0.79, 0.15, -30.67, 92.68, 122.26, 17.40, 60.77, -10.50, 7
5481, 0.04, -0.70, -0.11, -40.24, 96.71, 161.83, 17.10, 60.02, -10.50, 7
5491, 0.22, -0.71, -0.16, -36.22, 95.61, 193.23, 16.05, 61.07, -11.55, 7
5501, 0.45, -0.78, -0.10, -32.56, 89.76, 219.09, 18.75, 60.62, -10.65, 7
5511, 0.57, -0.82, -0.03, -35.18, 76.95, 240.85, 17.55, 60.17, -11.70, 7
5521, 0.55, -0.83, -0.01, -47.13, 61.71, 260.30, 18.75, 60.92, -12.00, 7
5531, 0.44, -0.75, -0.05, -64.09, 46.34, 277.99, 20.56, 60.62, -12.00, 7
5542, 0.36, -0.62, -0.15, -74.76, 33.41, 294.15, 20.71, 60.02, -13.20, 7
5552, 0.30, -0.52, -0.15, -76.28, 23.84, 311.28, 21.31, 58.51, -12.90, 7
5562, 0.23, -0.50, -0.16, -75.67, 15.55, 330.37, 22.66, 59.11, -13.80, 7
5572, 0.18, -0.52, -0.17, -68.35, 9.33, 352.01, 22.06, 60.02, -13.50, 7
5582, 0.07, -0.54, -0.13, -51.71, 5.61, 371.65, 24.31, 58.51, -14.55, 7
5592, -0.09, -0.54, -0.19, -36.83, 2.07, 378.29, 24.91, 58.21, -14.25, 7
5624, -0.29, -0.56, -0.15, -33.35, -5.55, 369.63, 23.11, 52.06, -15.00, 7
5634, -0.46, -0.62, -0.19, -40.61, -7.93, 352.68, 22.51, 53.11, -13.20, 7
5644, -0.62, -0.68, -0.10, -51.10, -5.67, 337.13, 20.11, 52.21, -11.70, 7
5654, -0.67, -0.56, -0.16, -53.05, -1.16, 323.54, 20.26, 51.31, -13.95, 7
5665, -0.76, -0.53, -0.26, -61.40, -4.21, 310.98, 23.11, 51.31, -13.50, 7
5675, -0.93, -0.61, -0.11, -47.74, -3.72, 301.40, 20.86, 50.11, -14.40, 7
5685, -1.10, -0.35, 0.02, 0.85, 2.74, 289.09, 21.76, 49.96, -13.50, 7
5695, -1.30, -0.09, -0.15, 30.73, 0.30, 266.59, 22.96, 48.61, -13.05, 7
5705, -1.39, 0.00, -0.23, 49.88, -3.84, 238.48, 20.86, 49.06, -12.75, 7
5715, -1.28, -0.17, -0.27, 82.32, 1.46, 209.94, 21.31, 48.46, -12.15, 7
5725, -1.23, -0.42, -0.06, 104.27, 9.15, 184.27, 21.76, 47.71, -13.20, 7
5735, -1.25, -0.60, 0.06, 88.66, 9.94, 159.09, 22.51, 47.71, -12.90, 7
5745, -1.24, -0.68, 0.16, 38.90, 5.24, 135.37, 22.21, 48.01, -13.35, 7
5755, -1.20, -0.62, 0.20, -18.17, -3.54, 109.82, 22.81, 48.91, -13.95, 7
5787, -0.97, -0.19, -0.08, -107.32, -14.88, 55.49, 22.96, 47.56, -13.05, 7
5797, -0.85, -0.06, -0.13, -122.62, -16.10, 32.80, 22.81, 47.71, -12.90, 7
5807, -0.81, -0.00, -0.12, -119.09, -17.50, 13.29, 22.66, 47.56, -12.00, 7
5818, -0.81, 0.04, -0.03, -109.94, -19.94, -5.30, 22.81, 48.46, -13.50, 7
5828, -0.81, 0.05, 0.00, -102.74, -22.26, -22.87, 22.66, 47.56, -12.00, 7
5838, -0.82, 0.01, -0.04, -100.61, -21.16, -38.05, 23.86, 46.06, -12.90, 7
5848, -0.84, -0.06, -0.08, -97.99, -19.27, -49.63, 22.81, 47.41, -13.95, 7
5858, -0.86, -0.11, -0.10, -93.78, -20.85, -58.11, 22.81, 47.11, -13.20, 7
5868, -0.82, -0.13, -0.06, -89.76, -24.02, -64.33, 24.01, 48.01, -12.75, 7
5878, -0.77, -0.11, -0.09, -96.28, -25.98, -68.11, 23.71, 47.26, -13.80, 7
5888, -0.78, -0.09, -0.26, -104.21, -25.67, -72.87, 23.41, 46.51, -13.05, 7
5898, -0.83, 0.00, 0.02, -118.60, -53.54, -99.45, 24.31, 47.41, -13.50, 7
5908, -1.70, 1.61, 0.87, 61.65, -114.39, -175.24, 23.11, 47.11, -12.90, 7
5919, -1.78, 2.00, 2.00, 155.79, -83.35, -239.15, 22.81, 48.46, -12.15, 7
6014, -0.86, -0.26, 0.13, -11.04, -15.67, -107.68, 24.61, 45.31, -11.85, 7
6024, -0.95, -0.28, 0.06, -18.84, -16.46, -115.98, 26.41, 44.56, -12.45, 7
6034, -1.13, -0.16, 0.09, -30.61, -13.54, -125.91, 25.81, 44.71, -12.75, 7
6044, -1.20, -0.05, 0.09, -34.21, -8.35, -137.99, 24.61, 43.51, -14.55, 7
6055, -1.13, -0.13, 0.14, -27.44, -3.66, -149.82, 25.66, 42.76, -12.45, 7
6064, -1.04, -0.22, 0.17, -20.79, -4.76, -161.95, 25.96, 42.01, -12.90, 7
6074, -1.02, -0.27, 0.09, -23.78, -7.07, -172.20, 26.86, 41.56, -12.30, 7
6084, -1.00, -0.38, 0.02, -31.52, -7.32, -180.18, 25.36, 40.21, -12.45, 7
6094, -0.98, -0.48, -0.02, -32.01, -6.16, -187.01, 25.51, 41.56, -13.35, 7
6105, -1.07, -0.50, -0.00, -32.26, -6.95, -192.87, 25.06, 40.06, -13.05, 7
6114, -1.32, -0.35, -0.08, -36.71, -6.95, -199.33, 24.76, 38.56, -13.35, 7
6125, -1.49, -0.35, -0.19, -43.29, -1.46, -207.38, 26.26, 39.31, -14.70, 7
6134, -1.56, -0.31, -0.17, -40.73, 2.32, -216.40, 25.06, 37.21, -14.10, 7
6144, -1.73, -0.38, -0.17, -35.79, 2.38, -223.17, 25.36, 35.86, -14.55, 7
6176, -1.94, -0.54, -0.08, -31.65, 0.91, -222.87, 25.06, 35.41, -12.30, 7
6185, -1.95, -0.63, 0.00, -27.07, 2.44, -219.45, 24.01, 33.16, -13.80, 7
6195, -1.67, -0.69, 0.14, -22.56, 7.50, -216.22, 24.31, 34.81, -12.90, 7
6204, -1.30, -0.64, 0.22, -14.57, 17.13, -208.11, 24.61, 33.01, -13.20, 7
6214, -0.79, -0.80, 0.24, -4.88, 29.39, -187.56, 23.71, 32.86, -13.05, 7
6223, -0.16, -0.87, 0.36, 15.30, 43.72, -160.98, 24.01, 33.91, -12.75, 7
6233, 0.46, -1.17, 0.39, 29.33, 54.63, -140.67, 24.01, 33.91, -12.75, 7
6243, 0.92, -1.45, 0.88, 68.54, 59.63, -125.79, 21.31, 33.01, -12.45, 7
6252, 0.78, -1.41, 1.24, 121.28, 57.74, -113.17, 21.76, 31.21, -11.55, 7
6262, 0.21, -1.25, 1.06, 119.88, 51.10, -80.43, 21.16, 31.81, -10.95, 7
6271, -0.09, -1.01, 0.63, 69.63, 64.88, -20.79, 21.01, 33.01, -10.05, 7
6281, 0.04, -0.69, 0.33, 8.05, 92.50, 45.06, 20.56, 33.16, -10.20, 7
6290, 0.09, -0.66, 0.00, -33.72, 103.23, 110.18, 20.86, 36.46, -10.65, 7
6300, 0.16, -0.75, 0.10, -44.33, 104.39, 160.12, 22.06, 37.36, -11.55, 7
6332, 0.33, -0.92, 0.09, -59.76, 102.13, 191.28, 24.91, 41.71, -11.10, 7
6341, 0.45, -0.90, 0.14, -69.21, 97.99, 217.80, 26.41, 42.76, -11.85, 7
6351, 0.42, -0.68, 0.11, -85.61, 88.60, 240.18, 26.26, 45.46, -10.95, 7
6361, 0.35, -0.48, -0.03, -108.72, 80.61, 261.46, 27.31, 47.26, -12.75, 7
6370, 0.32, -0.33, -0.18, -115.12, 76.83, 287.93, 27.16, 48.91, -11.10, 7
6380, 0.27, -0.23, -0.25, -86.77, 66.04, 313.96, 28.21, 49.51, -10.80, 7
6389, 0.17, -0.24, -0.15, -38.78, 52.50, 334.45, 26.86, 50.41, -10.20, 7
6399, 0.07, -0.31, -0.13, 13.60, 43.11, 352.99, 25.81, 54.46, -10.95, 7
6409, -0.08, -0.38, -0.13, 54.63, 36.04, 366.46, 26.56, 55.51, -9.60, 7
6418, -0.28, -0.38, -0.11, 84.94, 31.59, 365.55, 24.01, 55.51, -9.60, 7
6428, -0.44, -0.56, -0.14, 94.09, 30.24, 349.76, 23.41, 57.01, -9.30, 7
6437, -0.49, -0.84, -0.05, 89.57, 32.13, 330.98, 23.56, 58.96, -9.00, 7
6447, -0.55, -1.12, 0.04, 71.46, 33.17, 315.43, 22.96, 60.62, -8.55, 7
6456, -0.58, -1.23, 0.09, 34.15, 36.83, 305.55, 24.01, 62.42, -10.20, 7
6488, -0.59, -1.11, 0.09, -11.83, 38.66, 299.63, 22.21, 63.02, -8.55, 7
6497, -0.59, -0.90, 0.05, -46.22, 35.61, 292.38, 21.76, 63.62, -11.10, 7
6507, -0.67, -0.67, 0.04, -61.40, 28.23, 283.11, 22.21, 64.22, -10.65, 7
6517, -0.81, -0.42, 0.04, -63.90, 14.82, 272.38, 20.86, 66.02, -10.95, 7
6526, -0.96, -0.29, -0.01, -53.05, 2.99, 259.88, 20.71, 65.42, -9.45, 7
6536, -1.07, -0.29, 0.03, -26.89, -3.05, 245.30, 20.86, 67.37, -10.95, 7
6545, -1.16, -0.41, 0.16, -4.57, -2.56, 227.74, 21.76, 68.27, -10.80, 7
6555, -1.23, -0.53, 0.23, -4.51, -1.10, 208.23, 21.31, 67.22, -10.80, 7
6564, -1.22, -0.59, 0.14, -30.00, -2.93, 188.11, 21.61, 68.42, -10.65, 7
6574, -1.24, -0.51, 0.16, -68.48, -7.87, 163.72, 22.81, 67.22, -12.45, 7
6583, -1.15, -0.30, 0.11, -99.21, -10.49, 137.13, 22.81, 67.22, -12.45, 7
6593, -1.00, -0.10, -0.07, -129.45, -15.18, 113.60, 20.11, 68.42, -12.00, 7
6602, -0.88, 0.03, -0.15, -142.62, -17.68, 93.29, 24.01, 67.07, -12.00, 7
6612, -0.81, 0.07, -0.15, -135.55, -20.98, 74.82, 24.61, 66.92, -13.50, 7
6644, -0.87, 0.04, -0.15, -121.28, -28.72, 55.85, 26.26, 66.32, -12.75, 7
6654, -0.97, 0.00, -0.07, -104.45, -35.18, 39.76, 26.26, 65.57, -13.80, 7
6664, -1.04, 0.00, -0.04, -94.88, -34.15, 26.95, 26.71, 66.92, -15.30, 7
6673, -1.03, 0.05, -0.05, -90.98, -30.06, 15.30, 26.71, 66.92, -15.30, 7
6683, -0.98, 0.11, -0.05, -90.91, -26.59, 3.41, 28.96, 64.67, -14.55, 7
6692, -0.90, 0.15, -0.05, -90.91, -22.87, -10.06, 28.21, 64.37, -15.30, 7
6702, -0.84, 0.11, -0.01, -90.91, -19.51, -24.15, 28.51, 63.32, -15.00, 7
6711, -0.82, 0.05, -0.01, -90.55, -19.82, -39.27, 29.41, 63.47, -16.80, 7
6721, -0.81, 0.04, -0.05, -88.41, -22.99, -55.24, 30.31, 62.87, -15.30, 7
6730, -0.80, 0.02, -0.08, -85.12, -26.95, -67.56, 28.96, 59.71, -17.40, 7
6740, -0.79, 0.08, -0.17, -76.77, -30.79, -75.55, 28.51, 59.26, -14.25, 7
6749, -0.75, 0.11, -0.32, -59.82, -23.72, -82.38, 28.21, 59.26, -13.50, 7
6759, -0.76, -0.11, -0.57, -49.21, -13.84, -86.65, 25.36, 57.91, -13.50, 7
6769, -0.77, -0.35, -0.08, -48.17, -30.06, -99.63, 25.81, 58.06, -13.05, 7
6797, -1.33, 0.58, 0.39, 96.16, -79.45, -152.56, 28.51, 54.91, -14.25, 7
6807, -1.20, 2.00, 2.00, 233.54, -77.56, -226.22, 26.41, 54.31, -13.50, 7
6816, -1.48, 1.77, 1.15, 172.93, -102.20, -258.78, 26.86, 54.01, -12.30, 7
6826, -1.21, -0.21, 0.64, 130.98, -76.65, -183.54, 27.76, 54.61, -12.15, 7
6835, -1.48, 0.24, 0.39, 223.96, -58.29, -53.23, 27.16, 54.31, -12.90, 7
6845, -2.00, -0.96, 0.51, 42.68, -63.35, -41.10, 25.81, 51.91, -13.35, 7
6855, -2.00, -0.83, -0.70, -33.96, -69.33, -120.49, 25.36, 53.11, -12.45, 7
6864, -1.99, -0.22, -0.34, -74.45, -40.67, -158.48, 26.56, 52.96, -12.00, 7
6874, -1.34, 0.23, -0.04, -35.37, -14.70, -157.87, 28.51, 53.86, -12.15, 7
6884, -0.85, -0.06, 0.15, 25.61, -7.13, -143.23, 27.76, 53.86, -12.15, 7
6893, -0.73, -0.71, 0.53, 70.79, -7.68, -121.22, 27.76, 52.51, -11.85, 7
6903, -0.92, -1.14, 0.47, 83.35, -15.24, -98.11, 28.96, 52.06, -12.90, 7
6912, -1.18, -1.16, 0.34, 48.96, -18.23, -82.87, 27.61, 52.21, -12.30, 7
6922, -1.60, -1.08, -0.05, -1.10, -12.13, -76.04, 28.66, 52.96, -12.75, 7
6954, -1.62, -0.90, -0.02, -29.76, -0.06, -76.46, 29.56, 49.96, -10.80, 7
6963, -1.28, -0.69, 0.13, -42.56, 9.51, -77.20, 29.41, 51.16, -11.25, 7
6973, -0.92, -0.57, 0.20, -41.95, 12.68, -75.98, 28.36, 51.91, -12.00, 7
6982, -0.72, -0.49, 0.24, -26.77, 9.63, -69.39, 30.31, 52.81, -12.45, 7
6992, -0.72, -0.52, 0.31, -11.34, 5.30, -57.93, 29.26, 51.01, -12.15, 7
7001, -0.86, -0.63, 0.31, -2.38, 3.35, -45.67, 29.71, 51.16, -13.35, 7
7011, -0.96, -0.70, 0.33, -1.59, 3.96, -36.95, 30.16, 51.91, -12.00, 7
7020, -1.02, -0.64, 0.26, -8.96, 5.85, -33.84, 30.61, 51.01, -11.55, 7
7030, -1.05, -0.52, 0.19, -21.04, 8.41, -33.54, 29.26, 50.71, -12.15, 7
7039, -1.00, -0.40, 0.14, -28.11, 10.67, -34.51, 29.26, 51.01, -11.55, 7
7049, -0.91, -0.35, 0.13, -26.89, 11.34, -35.85, 29.11, 50.11, -11.70, 7
7058, -0.85, -0.29, 0.14, -21.34, 10.18, -36.77, 31.36, 50.26, -12.15, 7
7068, -0.84, -0.23, 0.18, -17.80, 7.74, -36.95, 30.46, 49.36, -12.75, 7
7078, -0.87, -0.16, 0.14, -16.83, 5.61, -37.74, 29.56, 49.51, -13.20, 7
7119, -0.90, -0.04, 0.15, -13.90, 4.70, -40.49, 30.61, 45.61, -13.20, 7
7129, -0.93, 0.01, 0.13, -9.57, 4.09, -45.49, 30.91, 45.16, -13.80, 7
7138, -0.93, -0.01, 0.17, -2.50, 2.38, -52.20, 30.31, 44.56, -12.45, 7
7147, -0.93, 0.04, 0.15, 1.34, -0.98, -61.22, 31.06, 43.81, -13.20, 7
7157, -0.96, 0.05, 0.08, -2.99, -4.15, -71.40, 31.06, 42.46, -13.20, 7
7166, -0.96, -0.00, 0.07, -12.07, -6.40, -82.56, 30.16, 42.61, -13.80, 7
7176, -0.97, -0.00, -0.01, -17.74, -8.60, -95.37, 31.21, 41.56, -13.35, 7
7185, -1.02, 0.01, -0.01, -31.46, -9.21, -111.28, 29.26, 40.66, -13.20, 7
7195, -1.03, 0.15, 0.06, -39.15, -10.00, -128.96, 30.16, 39.76, -13.80, 7
7204, -0.93, 0.01, 0.04, -42.20, -7.80, -143.66, 29.11, 38.56, -13.05, 7
7214, -0.76, -0.17, 0.19, -30.43, -9.33, -152.99, 30.31, 37.06, -13.50, 7
7223, -0.66, -0.31, 0.12, -23.84, -15.85, -158.96, 30.31, 37.06, -13.50, 7
7233, -0.61, -0.57, 0.16, -34.09, -21.59, -160.55, 30.16, 37.21, -13.80, 7
7243, -0.54, -0.65, 0.15, -37.62, -23.41, -160.61, 29.11, 36.16, -14.70, 7
7277, -0.58, -0.62, 0.20, -41.34, -20.98, -160.24, 28.06, 31.36, -11.70, 7
7287, -0.66, -0.48, 0.18, -40.55, -14.82, -160.91, 27.31, 30.76, -12.00, 7
7297, -0.76, -0.37, 0.15, -34.88, -9.21, -164.76, 26.86, 32.11, -12.30, 7
7306, -0.72, -0.48, 0.08, -23.60, -3.41, -168.29, 24.91, 31.66, -12.15, 7
7316, -0.71, -0.47, 0.12, -6.22, -2.87, -170.67, 24.31, 30.91, -11.55, 7
7325, -1.05, -0.36, 0.05, -1.46, -8.23, -174.88, 23.86, 31.66, -10.50, 7
7335, -1.51, -0.33, -0.05, -0.24, -10.06, -182.93, 23.71, 32.56, -10.20, 7
7344, -1.92, -0.21, -0.05, -0.91, -7.99, -195.61, 23.56, 33.76, -10.80, 7
7354, -2.00, -0.33, -0.10, -11.10, -5.37, -212.50, 23.56, 33.76, -10.80, 7
7363, -2.00, -0.52, 0.01, -18.35, -5.06, -230.06, 24.76, 35.71, -9.30, 7
7372, -2.00, -0.65, 0.11, -21.34, -4.76, -243.17, 25.51, 36.46, -8.55, 7
7382, -2.00, -0.80, 0.26, -22.20, -0.18, -248.17, 24.46, 37.51, -9.90, 7
7391, -1.80, -1.00, 0.36, -16.71, 8.54, -241.89, 25.66, 41.26, -9.45, 7
7401, -1.22, -1.08, 0.40, -5.37, 24.63, -223.72, 26.86, 41.56, -9.90, 7
7436, -0.48, -1.27, 0.49, 1.16, 49.88, -200.49, 28.51, 46.66, -9.45, 7
7446, 0.43, -1.15, 0.57, 13.05, 75.91, -176.10, 28.51, 49.51, -10.05, 7
7456, 1.10, -1.06, 0.64, 11.71, 99.88, -145.79, 28.51, 54.31, -10.80, 7
7466, 1.00, -1.15, 0.57, 30.43, 113.72, -118.84, 29.11, 54.76, -9.90, 7
7476, 0.63, -1.55, 0.49, 54.94, 112.13, -88.84, 28.36, 56.26, -9.90, 7
7486, 0.45, -1.00, 0.92, 78.90, 106.89, -53.35, 28.06, 57.01, -10.95, 7
7496, 0.32, -0.68, 0.27, 38.60, 108.96, 2.56, 27.16, 58.96, -11.55, 7
7507, 0.25, -0.79, 0.23, -21.65, 128.90, 71.77, 28.06, 60.92, -9.30, 7
7517, 0.49, -0.87, 0.16, -29.57, 143.48, 134.63, 26.71, 63.62, -8.70, 7
7527, 0.75, -0.92, 0.24, -38.05, 143.48, 175.12, 26.26, 63.47, -10.20, 7
7537, 0.76, -0.87, 0.24, -50.55, 133.48, 202.99, 25.36, 65.12, -10.50, 7
7547, 0.66, -0.69, 0.10, -62.50, 120.61, 229.33, 23.86, 67.97, -9.75, 7
7557, 0.58, -0.53, -0.05, -75.06, 105.79, 257.99, 21.91, 66.02, -9.30, 7
7567, 0.58, -0.38, -0.12, -74.39, 88.72, 284.63, 21.31, 67.52, -10.80, 7
7602, 0.53, -0.26, -0.14, -57.74, 67.93, 307.38, 19.05, 68.87, -10.20, 7
7612, 0.45, -0.18, -0.12, -37.50, 47.26, 327.56, 18.90, 71.12, -9.00, 7
7622, 0.30, -0.29, -0.10, -25.30, 34.21, 344.63, 18.15, 69.32, -10.05, 7
7632, 0.16, -0.42, -0.09, -13.96, 30.73, 358.54, 19.20, 70.07, -10.05, 7
7642, 0.05, -0.54, -0.14, -4.39, 30.30, 368.29, 19.80, 69.62, -10.65, 7
7652, -0.07, -0.67, -0.16, -2.93, 26.52, 372.44, 21.61, 70.67, -9.30, 7
7662, -0.21, -0.76, -0.11, -1.65, 21.28, 368.60, 21.16, 68.87, -12.30, 7
7672, -0.28, -0.83, -0.12, -6.65, 14.45, 362.80, 24.01, 70.67, -12.00, 7
7683, -0.35, -0.74, -0.06, -12.26, 9.63, 359.76, 24.01, 69.62, -11.25, 7
7693, -0.50, -0.66, -0.04, -12.74, 9.88, 355.91, 25.66, 69.02, -13.20, 7
7703, -0.66, -0.59, 0.10, -1.65, 15.79, 348.60, 25.81, 67.82, -12.30, 7
7713, -0.83, -0.51, 0.05, 4.21, 15.98, 335.37, 26.41, 69.02, -11.85, 7
7723, -1.05, -0.54, 0.06, -3.60, 10.67, 321.95, 28.51, 68.27, -12.90, 7
7733, -1.23, -0.50, 0.24, 14.51, 14.27, 305.00, 28.36, 68.42, -14.10, 7
7768, -1.25, -0.49, 0.28, 43.96, 16.28, 280.79, 28.66, 61.67, -13.05, 7
7778, -1.28, -0.55, 0.29, 47.68, 7.56, 254.76, 25.36, 62.87, -12.15, 7
7788, -1.36, -0.58, 0.31, 31.28, -2.87, 231.71, 22.96, 63.02, -10.65, 7
7798, -1.37, -0.69, 0.24, 6.52, -2.62, 206.65, 22.81, 60.77, -10.50, 7
7808, -1.36, -0.72, 0.40, -26.71, -2.99, 176.71, 23.11, 61.07, -11.10, 7
7818, -1.26, -0.54, 0.43, -74.70, -9.51, 140.61, 21.16, 59.11, -9.60, 7
7828, -1.03, -0.30, 0.22, -142.32, -14.76, 107.13, 23.86, 59.71, -10.80, 7
7838, -0.83, -0.10, -0.00, -191.52, -20.49, 79.51, 25.96, 58.21, -10.05, 7
7848, -0.81, -0.01, -0.13, -207.32, -29.09, 52.44, 25.06, 57.31, -10.65, 7
7858, -0.81, 0.06, -0.14, -191.52, -39.33, 24.57, 24.76, 58.81, -10.95, 7
7868, -0.83, 0.06, -0.19, -168.54, -45.06, -1.40, 25.36, 57.16, -11.10, 7
7879, -0.83, 0.02, -0.14, -151.95, -45.73, -22.62, 25.51, 57.61, -9.90, 7
7889, -0.83, 0.05, -0.13, -135.73, -45.73, -39.39, 26.41, 57.16, -9.00, 7
7899, -0.82, 0.13, -0.13, -117.44, -42.56, -51.28, 25.66, 56.11, -10.80, 7
7934, -0.75, 0.21, -0.14, -102.20, -37.20, -57.56, 26.26, 56.26, -8.55, 7
